cruise,cast,niskin,date_time_utc,latitude,longitude,nearest_station,station_distance,depth,sample_id,replicate,alternate_sample_id,project_id,nitrate_nitrite,ammonium,phosphate,silicate,flag_nitrate_nitrite,flag_ammonium,flag_phosphate,flag_silicate
AR77,17,7,2023-10-14 10:18:13,40.2573,-70.884,L7,0.062,38.2,4225,b,NaN,LTER,2.288,0.01,0.461,3.411,1,4,1,1
AR77,17,10,2023-10-14 10:21:04,40.2573,-70.884,L7,0.062,26.1,4226,a,NaN,LTER,0.04,0.01,0.219,1.88,1,1,1,1
AR77,17,10,2023-10-14 10:21:04,40.2573,-70.884,L7,0.062,26.1,4227,b,NaN,LTER,0.04,0.01,0.22,2.491,1,1,1,1
AR77,17,11,2023-10-14 10:22:49,40.2573,-70.884,L7,0.062,17.3,4228,a,NaN,LTER,0.04,0.01,0.263,2.063,1,1,1,1
AR77,17,11,2023-10-14 10:22:49,40.2573,-70.884,L7,0.062,17.3,4229,b,NaN,LTER,0.04,0.01,0.264,2.016,1,1,1,1
AR77,17,15,2023-10-14 10:24:53,40.2573,-70.884,L7,0.062,3.6,4230,a,NaN,LTER,0.09,0.01,0.281,2.102,1,1,1,1
AR77,17,15,2023-10-14 10:24:53,40.2573,-70.884,L7,0.062,3.6,4231,b,NaN,LTER,0.083,0.01,0.242,2.133,1,1,1,1
AR77,18,1,2023-10-14 20:57:49,40.8628,-70.8828,L3,0.065,50.2,4232,a,NaN,LTER,7.466,0.01,0.836,14.875,1,1,1,1
AR77,18,1,2023-10-14 20:57:49,40.8628,-70.8828,L3,0.065,50.2,4233,b,NaN,LTER,7.462,0.01,0.829,15.312,1,1,1,1
AR77,18,3,2023-10-14 20:59:08,40.8628,-70.8828,L3,0.065,41.8,4234,a,NaN,LTER,3.651,0.01,0.6,6.333,1,1,1,1
AR77,18,3,2023-10-14 20:59:08,40.8628,-70.8828,L3,0.065,41.8,4235,b,NaN,LTER,3.625,0.01,0.493,6.375,1,1,1,1
AR77,18,6,2023-10-14 21:01:28,40.8628,-70.8828,L3,0.065,32.3,4236,a,NaN,LTER,0.044,0.01,0.298,1.136,1,1,1,3
AR77,18,6,2023-10-14 21:01:28,40.8628,-70.8828,L3,0.065,32.3,4237,b,NaN,LTER,0.04,0.01,0.298,1.908,1,1,1,3
AR77,18,10,2023-10-14 21:02:33,40.8628,-70.8828,L3,0.065,32.1,4238,a,NaN,LTER,0.068,0.01,0.301,1.195,3,1,1,1
AR77,18,10,2023-10-14 21:02:33,40.8628,-70.8828,L3,0.065,32.1,4239,b,NaN,LTER,0.04,0.01,0.293,1.149,3,1,1,1
AR77,18,16,2023-10-14 21:06:45,40.8628,-70.8828,L3,0.065,3.4,4240,a,NaN,LTER,0.04,0.01,0.273,1.115,1,1,1,1
AR77,18,16,2023-10-14 21:06:45,40.8628,-70.8828,L3,0.065,3.4,4241,b,NaN,LTER,0.04,0.01,0.209,1.058,1,1,1,1
AR77,19,1,2023-10-14 23:09:06,40.697,-70.8838,L4,0.056,61.6,4242,a,NaN,LTER,8.004,0.01,0.955,17.35,1,1,1,1
AR77,19,1,2023-10-14 23:09:06,40.697,-70.8838,L4,0.056,61.6,4243,b,NaN,LTER,7.98,0.01,0.863,17.367,1,1,1,1
AR77,19,3,2023-10-14 23:12:02,40.697,-70.8838,L4,0.056,37.7,4244,a,NaN,LTER,1.135,0.01,0.299,1.781,1,1,1,1
AR77,19,3,2023-10-14 23:12:02,40.697,-70.8838,L4,0.056,37.7,4245,b,NaN,LTER,1.132,0.01,0.283,1.742,1,1,1,1
AR77,19,6,2023-10-14 23:14:31,40.697,-70.8838,L4,0.056,33,4246,a,NaN,LTER,0.511,0.01,0.358,1.558,1,1,1,1
AR77,19,6,2023-10-14 23:14:31,40.697,-70.8838,L4,0.056,33,4247,b,NaN,LTER,0.501,0.01,0.355,1.617,1,1,1,1
AR77,19,9,2023-10-14 23:18:03,40.697,-70.8838,L4,0.056,20.1,4248,a,NaN,LTER,0.04,0.01,0.31,1.524,1,1,1,1
AR77,19,9,2023-10-14 23:18:03,40.697,-70.8838,L4,0.056,20.1,4249,b,NaN,LTER,0.04,0.01,0.251,1.342,1,1,1,1
AR77,19,15,2023-10-14 23:20:17,40.697,-70.8838,L4,0.056,14.9,4250,a,NaN,LTER,0.04,0.01,0.304,1.387,1,1,1,1
AR77,19,15,2023-10-14 23:20:17,40.697,-70.8838,L4,0.056,14.9,4251,b,NaN,LTER,0.04,0.01,0.305,1.336,1,1,1,1
AR77,19,19,2023-10-14 23:22:34,40.697,-70.8838,L4,0.056,2.8,4252,a,NaN,LTER,0.04,0.01,0.3,1.818,1,1,1,1
AR77,19,19,2023-10-14 23:22:34,40.697,-70.8838,L4,0.056,2.8,4253,b,NaN,LTER,0.04,0.01,0.297,1.357,1,1,1,1
AR77,35,1,2023-10-16 08:53:19,41.3245,-70.5777,MVCO,0.92,13.3,4254,a,NaN,LTER,0.04,0.01,0.439,0.548,1,1,1,1
AR77,35,1,2023-10-16 08:53:19,41.3245,-70.5777,MVCO,0.92,13.3,4255,b,NaN,LTER,0.04,0.01,0.412,0.574,1,1,1,1
AR77,35,4,2023-10-16 08:56:03,41.3245,-70.5777,MVCO,0.92,3.6,4256,a,NaN,LTER,0.04,0.094,0.378,0.661,1,3,1,1
AR77,35,4,2023-10-16 08:56:03,41.3245,-70.5777,MVCO,0.92,3.6,4257,b,NaN,LTER,0.04,0.038,0.435,0.517,1,3,1,1
AR78,22,1,2023-11-03 13:57:24,39.9407,-70.8832,L10,0.075,272.5,4258,a,NaN,LTER,8.2,0.802,0.886,5.127,4,4,3,4
AR78,22,1,2023-11-03 13:57:24,39.9407,-70.8832,L10,0.075,272.5,4259,b,NaN,LTER,23.847,0.01,1.609,13.31,4,4,3,4
AR78,22,2,2023-11-03 14:02:17,39.9407,-70.8832,L10,0.075,123.1,4260,a,NaN,LTER,12.028,0.01,0.835,5.53,3,4,3,3
AR78,22,2,2023-11-03 14:02:17,39.9407,-70.8832,L10,0.075,123.1,4261,b,NaN,LTER,5.177,0.892,0.543,4.02,3,4,3,3
AR78,22,3,2023-11-03 14:07:31,39.9407,-70.8832,L10,0.075,31.2,4262,a,NaN,LTER,0.679,0.01,0.244,2.293,3,4,1,1
AR78,22,3,2023-11-03 14:07:31,39.9407,-70.8832,L10,0.075,31.2,4263,b,NaN,LTER,0.412,0.468,0.189,1.877,3,4,1,1
AR78,22,4,2023-11-03 14:10:03,39.9407,-70.8832,L10,0.075,3.4,4264,a,NaN,LTER,0.04,0.01,0.189,2.537,1,1,1,1
AR78,22,4,2023-11-03 14:10:03,39.9407,-70.8832,L10,0.075,3.4,4265,b,NaN,LTER,0.04,0.01,0.183,2.557,1,1,1,1
AR78,24,1,2023-11-03 16:16:10,40.1518,-70.8833,L8,0.015,133,4266,a,NaN,LTER,14.042,0.01,0.972,8.098,3,4,3,3
AR78,24,1,2023-11-03 16:16:10,40.1518,-70.8833,L8,0.015,133,4267,b,NaN,LTER,6.703,0.66,0.636,4.295,3,4,3,3
AR78,24,2,2023-11-03 16:19:55,40.1518,-70.8833,L8,0.015,70.1,4268,a,NaN,LTER,2.434,0.874,0.374,2.39,3,4,3,3
AR78,24,2,2023-11-03 16:19:55,40.1518,-70.8833,L8,0.015,70.1,4269,b,NaN,LTER,5.234,0.01,0.595,4.666,3,4,3,3
AR78,24,3,2023-11-03 16:22:36,40.1518,-70.8833,L8,0.015,40.2,4270,a,NaN,LTER,0.45,0.723,0.222,1.381,3,4,3,4
AR78,24,3,2023-11-03 16:22:36,40.1518,-70.8833,L8,0.015,40.2,4271,b,NaN,LTER,0.98,0.01,0.323,3.434,3,4,3,4
AR78,24,4,2023-11-03 16:25:35,40.1518,-70.8833,L8,0.015,3.4,4272,a,NaN,LTER,0.329,0.728,0.24,1.222,1,1,1,1
AR78,24,4,2023-11-03 16:25:35,40.1518,-70.8833,L8,0.015,3.4,4273,b,NaN,LTER,0.257,0.799,0.226,0.989,1,1,1,1
AR78,26,1,2023-11-03 18:22:59,40.3633,-70.883,L6,0.026,90,4274,a,NaN,LTER,3.651,0.883,0.553,4.697,3,4,3,3
AR78,26,1,2023-11-03 18:22:59,40.3633,-70.883,L6,0.026,90,4275,b,NaN,LTER,7.493,0.07,0.81,9.205,3,4,3,3
AR78,26,2,2023-11-03 18:26:51,40.3633,-70.883,L6,0.026,55.4,4276,a,NaN,LTER,5.917,0.05,0.726,6.343,3,4,3,3
AR78,26,2,2023-11-03 18:26:51,40.3633,-70.883,L6,0.026,55.4,4277,b,NaN,LTER,2.819,0.963,0.464,3.344,3,4,3,3
AR78,26,3,2023-11-03 18:30:16,40.3633,-70.883,L6,0.026,3.5,4278,a,NaN,LTER,0.957,0.148,0.391,2.637,4,4,3,3
AR78,26,3,2023-11-03 18:30:16,40.3633,-70.883,L6,0.026,3.5,4279,b,NaN,LTER,0.385,0.815,0.227,1.544,4,4,3,3
AR78,28,1,2023-11-03 21:02:52,40.6962,-70.8828,L4,0.071,60.4,4280,a,NaN,LTER,2.862,0.805,0.479,5.336,3,4,3,3
AR78,28,1,2023-11-03 21:02:52,40.6962,-70.8828,L4,0.071,60.4,4281,b,NaN,LTER,5.996,0.01,0.74,9.3,3,4,3,3
AR78,28,2,2023-11-03 21:05:56,40.6962,-70.8828,L4,0.071,25.3,4282,a,NaN,LTER,0.685,0.905,0.23,1.825,1,1,1,3
AR78,28,2,2023-11-03 21:05:56,40.6962,-70.8828,L4,0.071,25.3,4283,b,NaN,LTER,0.617,0.91,0.271,1.204,1,1,1,3
AR78,28,3,2023-11-03 21:08:01,40.6962,-70.8828,L4,0.071,3.7,4284,a,NaN,LTER,0.467,0.906,0.231,1.87,3,1,1,3
AR78,28,3,2023-11-03 21:08:01,40.6962,-70.8828,L4,0.071,3.7,4285,b,NaN,LTER,0.254,1.01,0.26,1.151,3,1,1,3
AR78,30,1,2023-11-03 23:44:58,41.0302,-70.8838,L2,0.049,41.1,4286,a,NaN,LTER,2.236,0.723,0.515,4.959,3,4,3,3
AR78,30,1,2023-11-03 23:44:58,41.0302,-70.8838,L2,0.049,41.1,4287,b,NaN,LTER,3.851,0.107,0.723,8.24,3,4,3,3
AR78,30,2,2023-11-03 23:47:35,41.0302,-70.8838,L2,0.049,3.6,4288,a,NaN,LTER,2.26,0.751,0.534,5.448,3,4,1,3
AR78,30,2,2023-11-03 23:47:35,41.0302,-70.8838,L2,0.049,3.6,4289,b,NaN,LTER,3.459,0.229,0.697,7.577,3,4,1,3
EN712,1,4,2024-02-09 18:35:06,41.1928,-70.8851,L1,0.454,16.7,4290,a,NaN,LTER,1.004,0.371,0.441,1.174,1,1,1,1
EN712,1,4,2024-02-09 18:35:06,41.1928,-70.8851,L1,0.454,16.7,4291,b,NaN,LTER,0.976,0.431,0.45,1.1,1,1,1,1
EN712,1,9,2024-02-09 18:37:26,41.1928,-70.8852,L1,0.458,8.6,4292,a,NaN,LTER,0.062,0.313,0.379,0.697,1,1,1,3
EN712,1,9,2024-02-09 18:37:26,41.1928,-70.8852,L1,0.458,8.6,4293,b,NaN,LTER,0.058,0.386,0.377,0.444,1,1,1,3
EN712,1,17,2024-02-09 18:42:25,41.1927,-70.8854,L1,0.477,3.2,4294,a,NaN,LTER,0.04,0.334,0.293,0.544,1,1,1,3
EN712,1,17,2024-02-09 18:42:25,41.1927,-70.8854,L1,0.477,3.2,4295,b,NaN,LTER,0.04,0.417,0.326,0.391,1,1,1,3
EN712,2,2,2024-02-10 04:25:17,40.5096,-70.8844,L5,0.419,71.8,4296,a,NaN,LTER,7.302,0.01,0.813,7.113,1,3,1,1
EN712,2,2,2024-02-10 04:25:17,40.5096,-70.8844,L5,0.419,71.8,4297,b,NaN,LTER,7.219,0.079,0.804,7.524,1,3,1,1
EN712,2,5,2024-02-10 04:27:12,40.5097,-70.8843,L5,0.414,65.8,4298,a,NaN,LTER,7.147,0.06,0.797,7.264,1,1,1,1
EN712,2,5,2024-02-10 04:27:12,40.5097,-70.8843,L5,0.414,65.8,4299,b,NaN,LTER,7.165,0.061,0.762,6.414,1,1,1,1
EN712,2,9,2024-02-10 04:29:31,40.5097,-70.8843,L5,0.404,59.4,4300,a,NaN,LTER,6.832,0.132,0.783,6.081,1,1,1,1
EN712,2,9,2024-02-10 04:29:31,40.5097,-70.8843,L5,0.404,59.4,4301,b,NaN,LTER,6.856,0.111,0.785,6.591,1,1,1,1
EN712,2,11,2024-02-10 04:31:48,40.5098,-70.8842,L5,0.393,32,4302,a,NaN,LTER,6.05,0.164,0.726,4.909,1,3,1,1
EN712,2,11,2024-02-10 04:31:48,40.5098,-70.8842,L5,0.393,32,4303,b,NaN,LTER,6.058,0.066,0.726,4.921,1,3,1,1
EN712,2,17,2024-02-10 04:35:49,40.51,-70.884,L5,0.369,3.8,4304,a,NaN,LTER,5.872,0.106,0.716,4.66,1,3,1,1
EN712,2,17,2024-02-10 04:35:49,40.51,-70.884,L5,0.369,3.8,4305,b,NaN,LTER,5.802,0.168,0.713,4.711,1,3,1,1
EN712,5,2,2024-02-10 09:25:30,40.3648,-70.8833,L6,0.171,89.6,4306,a,NaN,LTER,6.041,0.174,0.728,5.174,1,1,1,1
EN712,5,2,2024-02-10 09:25:30,40.3648,-70.8833,L6,0.171,89.6,4307,b,NaN,LTER,6.047,0.199,0.71,5.305,1,1,1,1
EN712,5,5,2024-02-10 09:31:19,40.3655,-70.8836,L6,0.249,65.3,4308,a,NaN,LTER,5.948,0.278,0.704,5.398,1,1,1,1
EN712,5,5,2024-02-10 09:31:19,40.3655,-70.8836,L6,0.249,65.3,4309,b,NaN,LTER,5.95,0.294,0.704,4.897,1,1,1,1
EN712,5,7,2024-02-10 09:34:15,40.3659,-70.8837,L6,0.289,51,4310,a,NaN,LTER,6.031,0.115,0.722,5.306,1,1,1,1
EN712,5,7,2024-02-10 09:34:15,40.3659,-70.8837,L6,0.289,51,4311,b,NaN,LTER,6.044,0.167,0.719,6.514,1,1,1,1
EN712,5,10,2024-02-10 09:37:45,40.3663,-70.8839,L6,0.339,32.6,4312,a,NaN,LTER,5.993,0.244,0.715,4.981,1,1,1,1
EN712,5,10,2024-02-10 09:37:45,40.3663,-70.8839,L6,0.339,32.6,4313,b,NaN,LTER,5.99,0.2,0.716,4.941,1,1,1,1
EN712,5,15,2024-02-10 09:41:01,40.3667,-70.8841,L6,0.388,20.1,4314,a,NaN,LTER,5.956,0.387,0.717,5.487,1,1,1,1
EN712,5,15,2024-02-10 09:41:01,40.3667,-70.8841,L6,0.388,20.1,4315,b,NaN,LTER,5.97,0.468,0.715,5.722,1,1,1,1
EN712,5,19,2024-02-10 09:43:21,40.367,-70.8842,L6,0.42,3.2,4316,a,NaN,LTER,5.996,0.01,0.715,4.992,1,1,1,1
EN712,5,19,2024-02-10 09:43:21,40.367,-70.8842,L6,0.42,3.2,4317,b,NaN,LTER,5.999,0.01,0.672,4.963,1,1,1,1
EN712,6,2,2024-02-10 11:49:29,40.2564,-70.8842,L7,0.147,119.1,4318,a,NaN,LTER,11.73,0.01,0.757,7.287,1,1,1,1
EN712,6,2,2024-02-10 11:49:29,40.2564,-70.8842,L7,0.147,119.1,4319,b,NaN,LTER,11.735,0.01,0.839,7.277,1,1,1,1
EN712,6,3,2024-02-10 11:53:26,40.2564,-70.8842,L7,0.145,102.1,4320,a,NaN,LTER,7.495,0.01,0.698,6.097,1,1,1,1
EN712,6,3,2024-02-10 11:53:26,40.2564,-70.8842,L7,0.145,102.1,4321,b,NaN,LTER,7.212,0.01,0.683,5.919,1,1,1,1
EN712,6,7,2024-02-10 11:57:29,40.2565,-70.8842,L7,0.138,74.6,4322,a,NaN,LTER,6.571,0.01,0.738,6.195,1,1,1,1
EN712,6,7,2024-02-10 11:57:29,40.2565,-70.8842,L7,0.138,74.6,4323,b,NaN,LTER,6.567,0.01,0.736,6.294,1,1,1,1
EN712,6,10,2024-02-10 12:01:31,40.2565,-70.8842,L7,0.133,55.3,4324,a,NaN,LTER,6.326,0.01,0.73,6.064,4,1,3,3
EN712,6,10,2024-02-10 12:01:31,40.2565,-70.8842,L7,0.133,55.3,NaN,b,NaN,LTER,NaN,NaN,NaN,NaN,9,9,9,9
EN712,6,12,2024-02-10 12:04:31,40.2566,-70.8842,L7,0.128,33.1,4326,a,NaN,LTER,6.604,0.01,0.761,6.058,1,1,1,1
EN712,6,12,2024-02-10 12:04:31,40.2566,-70.8842,L7,0.128,33.1,4327,b,NaN,LTER,6.632,0.01,0.767,5.888,1,1,1,1
EN712,6,14,2024-02-10 12:07:08,40.2567,-70.8842,L7,0.12,22.8,4328,a,NaN,LTER,5.654,0.01,0.691,4.411,1,1,1,1
EN712,6,14,2024-02-10 12:07:08,40.2567,-70.8842,L7,0.12,22.8,4329,b,NaN,LTER,5.593,0.01,0.688,4.339,1,1,1,1
EN712,6,16,2024-02-10 12:10:29,40.2567,-70.8841,L7,0.106,3.3,4330,a,NaN,LTER,5.558,0.01,0.693,4.433,1,1,1,1
EN712,6,16,2024-02-10 12:10:29,40.2567,-70.8841,L7,0.106,3.3,4331,b,NaN,LTER,5.553,0.01,0.699,4.381,1,1,1,1
EN712,7,2,2024-02-11 04:00:02,39.9374,-70.8844,L10,0.308,441,4332,a,NaN,LTER,21.013,0.01,1.471,12.29,1,1,1,1
EN712,7,2,2024-02-11 04:00:02,39.9374,-70.8844,L10,0.308,441,4333,b,NaN,LTER,21.455,0.01,1.504,12.553,1,1,1,1
EN712,7,3,2024-02-11 04:09:03,39.9355,-70.8858,L10,0.547,129.9,4334,a,NaN,LTER,6.142,0.01,0.462,3.39,1,1,1,1
EN712,7,3,2024-02-11 04:09:03,39.9355,-70.8858,L10,0.547,129.9,4335,b,NaN,LTER,5.658,0.01,0.43,3.16,1,1,1,1
EN712,7,4,2024-02-11 04:12:12,39.9347,-70.8863,L10,0.641,59.4,4336,a,NaN,LTER,4.427,0.01,0.41,3.274,1,1,1,1
EN712,7,4,2024-02-11 04:12:12,39.9347,-70.8863,L10,0.641,59.4,4337,b,NaN,LTER,4.384,0.01,0.416,3.419,1,1,1,1
EN712,7,5,2024-02-11 04:14:03,39.9343,-70.8867,L10,0.698,45.3,4338,a,NaN,LTER,4.432,0.01,0.438,3.58,1,1,1,1
EN712,7,5,2024-02-11 04:14:03,39.9343,-70.8867,L10,0.698,45.3,4339,b,NaN,LTER,4.393,0.01,0.435,3.478,1,1,1,1
EN712,7,8,2024-02-11 04:17:14,39.9336,-70.8872,L10,0.788,29.5,4340,a,NaN,LTER,4.303,0.01,0.45,3.989,1,1,1,1
EN712,7,8,2024-02-11 04:17:14,39.9336,-70.8872,L10,0.788,29.5,4341,b,NaN,LTER,4.291,0.01,0.458,3.936,1,1,1,1
EN712,7,9,2024-02-11 04:18:42,39.9332,-70.8874,L10,0.828,18.9,4342,a,NaN,LTER,4.631,0.01,0.508,4.185,1,1,1,1
EN712,7,9,2024-02-11 04:18:42,39.9332,-70.8874,L10,0.828,18.9,4343,b,NaN,LTER,4.638,0.01,0.525,4.135,1,1,1,1
EN712,7,11,2024-02-11 04:21:24,39.9327,-70.8878,L10,0.897,14.4,4344,a,NaN,LTER,5.519,0.01,0.684,5.309,1,1,1,1
EN712,7,11,2024-02-11 04:21:24,39.9327,-70.8878,L10,0.897,14.4,4345,b,NaN,LTER,5.56,0.01,0.673,5.733,1,1,1,1
EN712,7,19,2024-02-11 04:25:17,39.9318,-70.8885,L10,1.017,3,4346,a,NaN,LTER,5.784,0.01,0.593,5.411,1,1,1,1
EN712,7,19,2024-02-11 04:25:17,39.9318,-70.8885,L10,1.017,3,4347,b,NaN,LTER,5.756,0.01,0.626,5.386,1,1,1,1
EN712,10,1,2024-02-11 10:19:39,39.7655,-70.8879,L11,0.952,494.2,4348,a,NaN,LTER,19.611,0.01,1.179,11.568,1,1,1,1
EN712,10,1,2024-02-11 10:19:39,39.7655,-70.8879,L11,0.952,494.2,4349,b,NaN,LTER,19.813,0.01,1.287,11.587,1,1,1,1
EN712,10,2,2024-02-11 10:30:54,39.7621,-70.8911,L11,1.414,342.8,4350,a,NaN,LTER,23.532,0.01,1.495,12.863,1,1,1,1
EN712,10,2,2024-02-11 10:30:54,39.7621,-70.8911,L11,1.414,342.8,4351,b,NaN,LTER,22.504,0.01,1.435,12.417,1,1,1,1
EN712,10,3,2024-02-11 10:40:19,39.7595,-70.8945,L11,1.809,121.8,4352,a,NaN,LTER,4.305,0.01,0.283,2.639,1,1,1,1
EN712,10,3,2024-02-11 10:40:19,39.7595,-70.8945,L11,1.809,121.8,4353,b,NaN,LTER,4.291,0.01,0.283,2.609,1,1,1,1
EN712,10,5,2024-02-11 10:45:02,39.7582,-70.8965,,NaN,54.7,4354,a,NaN,LTER,5.097,0.01,0.395,3.769,1,1,1,1
EN712,10,5,2024-02-11 10:45:02,39.7582,-70.8965,,NaN,54.7,4355,b,NaN,LTER,5.068,0.01,0.401,3.718,1,1,1,1
EN712,10,6,2024-02-11 10:47:24,39.7575,-70.8976,,NaN,43.3,4356,a,NaN,LTER,4.889,0.01,0.404,4.005,1,1,1,1
EN712,10,6,2024-02-11 10:47:24,39.7575,-70.8976,,NaN,43.3,4357,b,NaN,LTER,4.838,0.01,0.421,4.221,1,1,1,1
EN712,10,9,2024-02-11 10:50:25,39.7567,-70.899,,NaN,26.4,4358,a,NaN,LTER,0.04,0.01,0.67,5.867,4,1,1,1
EN712,10,9,2024-02-11 10:50:25,39.7567,-70.899,,NaN,26.4,4359,b,NaN,LTER,6.523,0.01,0.687,6.008,4,1,1,1
EN712,10,14,2024-02-11 10:53:27,39.7559,-70.9004,,NaN,17.5,NaN,a,NaN,LTER,NaN,NaN,NaN,NaN,9,9,9,9
EN712,10,14,2024-02-11 10:53:27,39.7559,-70.9004,,NaN,17.5,4361,b,NaN,LTER,5.82,0.01,0.649,5.618,1,4,1,1
EN712,10,18,2024-02-11 10:56:04,39.7551,-70.9016,,NaN,3.3,4362,a,NaN,LTER,5.92,0.01,0.681,8.879,1,1,1,3
EN712,10,18,2024-02-11 10:56:04,39.7551,-70.9016,,NaN,3.3,4363,b,NaN,LTER,5.879,0.01,0.673,5.894,1,1,1,3
EN712,11,2,2024-02-11 22:11:14,40.0445,-70.8904,L9,0.623,205.3,4364,a,NaN,LTER,16.29,0.01,1.076,8.685,1,1,1,1
EN712,11,2,2024-02-11 22:11:14,40.0445,-70.8904,L9,0.623,205.3,4365,b,NaN,LTER,16.057,0.01,1.012,8.782,1,1,1,1
EN712,11,5,2024-02-11 22:16:37,40.0443,-70.8915,L9,0.722,125.3,4366,a,NaN,LTER,4.61,0.01,0.296,3.158,1,1,1,1
EN712,11,5,2024-02-11 22:16:37,40.0443,-70.8915,L9,0.722,125.3,4367,b,NaN,LTER,4.613,0.01,0.296,3.062,1,1,1,1
EN712,11,7,2024-02-11 22:19:25,40.0441,-70.8922,L9,0.785,75.2,4368,a,NaN,LTER,4.347,0.01,0.539,3.081,1,1,3,1
EN712,11,7,2024-02-11 22:19:25,40.0441,-70.8922,L9,0.785,75.2,4369,b,NaN,LTER,4.366,0.01,0.342,3.561,1,1,3,1
EN712,11,10,2024-02-11 22:22:03,40.0441,-70.8931,L9,0.861,50.4,NaN,a,NaN,LTER,NaN,NaN,NaN,NaN,9,9,9,9
EN712,11,10,2024-02-11 22:22:03,40.0441,-70.8931,L9,0.861,50.4,4371,b,NaN,LTER,5.783,0.01,0.473,4.721,1,4,3,1
EN712,11,12,2024-02-11 22:24:01,40.044,-70.8939,L9,0.925,40.5,4372,a,NaN,LTER,5.567,0.01,0.461,4.753,1,1,1,1
EN712,11,12,2024-02-11 22:24:01,40.044,-70.8939,L9,0.925,40.5,4373,b,NaN,LTER,5.62,0.01,0.467,4.959,1,1,1,1
EN712,11,16,2024-02-11 22:26:28,40.0439,-70.8948,L9,1.005,29.7,4374,a,NaN,LTER,5.668,0.01,0.479,4.807,1,1,1,1
EN712,11,16,2024-02-11 22:26:28,40.0439,-70.8948,L9,1.005,29.7,4375,b,NaN,LTER,5.651,0.01,0.475,4.842,1,1,1,1
EN712,11,19,2024-02-11 22:28:33,40.0437,-70.8956,L9,1.077,20.5,4376,a,NaN,LTER,5.074,0.01,0.474,4.988,1,1,1,1
EN712,11,19,2024-02-11 22:28:33,40.0437,-70.8956,L9,1.077,20.5,4377,b,NaN,LTER,5.078,0.01,0.483,4.975,1,1,1,1
EN712,11,22,2024-02-11 22:31:05,40.0435,-70.8966,L9,1.167,3.4,4378,a,NaN,LTER,5.374,0.01,0.604,5.662,1,1,1,1
EN712,11,22,2024-02-11 22:31:05,40.0435,-70.8966,L9,1.167,3.4,4379,b,NaN,LTER,5.468,0.01,0.685,5.953,1,1,1,1
EN712,12,2,2024-02-12 01:59:08,40.155,-70.8916,L8,0.793,133.7,4380,a,NaN,LTER,5.943,0.01,0.497,4.771,1,1,1,1
EN712,12,2,2024-02-12 01:59:08,40.155,-70.8916,L8,0.793,133.7,4381,b,NaN,LTER,5.894,0.01,0.496,4.458,1,1,1,1
EN712,12,3,2024-02-12 02:04:29,40.1558,-70.8936,L8,0.988,83.1,4382,a,NaN,LTER,5.368,0.01,0.534,4.446,1,1,1,1
EN712,12,3,2024-02-12 02:04:29,40.1558,-70.8936,L8,0.988,83.1,4383,b,NaN,LTER,5.352,0.01,0.506,4.408,1,1,1,1
EN712,12,5,2024-02-12 02:11:01,40.1568,-70.8961,L8,1.227,54,4384,a,NaN,LTER,5.779,0.01,0.628,5.459,1,1,1,1
EN712,12,5,2024-02-12 02:11:01,40.1568,-70.8961,L8,1.227,54,4385,b,NaN,LTER,5.774,0.01,0.63,6.449,1,1,1,1
EN712,12,8,2024-02-12 02:12:57,40.1571,-70.8968,L8,1.294,45.5,4386,a,NaN,LTER,5.473,0.01,0.646,5.537,1,1,1,1
EN712,12,8,2024-02-12 02:12:57,40.1571,-70.8968,L8,1.294,45.5,4387,b,NaN,LTER,5.472,0.01,0.707,5.115,1,1,1,1
EN712,12,10,2024-02-12 02:14:41,40.1573,-70.8974,L8,1.351,36.6,4388,a,NaN,LTER,5.91,0.01,0.708,5.41,1,1,1,1
EN712,12,10,2024-02-12 02:14:41,40.1573,-70.8974,L8,1.351,36.6,4389,b,NaN,LTER,5.925,0.01,0.707,5.423,1,1,1,1
EN712,12,16,2024-02-12 02:17:12,40.1576,-70.8982,L8,1.428,23.7,4390,a,NaN,LTER,5.778,0.01,0.722,5.132,1,1,1,1
EN712,12,16,2024-02-12 02:17:12,40.1576,-70.8982,L8,1.428,23.7,4391,b,NaN,LTER,5.77,0.01,0.724,5.226,1,1,1,1
EN712,12,19,2024-02-12 02:19:38,40.1579,-70.899,L8,1.5,3.1,4392,a,NaN,LTER,5.711,0.01,0.729,5.243,1,1,1,1
EN712,12,19,2024-02-12 02:19:38,40.1579,-70.899,L8,1.5,3.1,4393,b,NaN,LTER,5.714,0.01,0.715,5.349,1,1,1,1
EN712,15,2,2024-02-12 09:58:26,40.6968,-70.891,L4,0.65,60.2,4394,a,NaN,LTER,7.997,0.01,0.886,7.85,1,1,1,1
EN712,15,2,2024-02-12 09:58:26,40.6968,-70.891,L4,0.65,60.2,4395,b,NaN,LTER,7.963,0.01,0.888,7.854,1,1,1,1
EN712,15,4,2024-02-12 10:03:11,40.6969,-70.8931,L4,0.83,40.4,4396,a,NaN,LTER,6.225,0.01,0.761,5.202,1,1,1,1
EN712,15,4,2024-02-12 10:03:11,40.6969,-70.8931,L4,0.83,40.4,4397,b,NaN,LTER,6.142,0.01,0.76,5.183,1,1,1,1
EN712,15,6,2024-02-12 10:05:30,40.6969,-70.8942,L4,0.923,27.8,4398,a,NaN,LTER,7.291,0.01,0.82,5.251,1,1,1,1
